DbId	Query	QueryPattern	Server	User	Application	HostName	Category	EventType	Date	Time	Count	MinDuration	MaxDuration	TotalDuration	Duration_000100	Duration_000200	Duration_000400	Duration_000800	Duration_001600	Duration_003200	Duration_006400	Duration_012800	Duration_025600	Duration_051200	Duration_102400	Duration_204800	Duration_409600	Duration_819200	Duration_1638400	MinCPU	MaxCPU	TotalCPU	CPU_000100	CPU_000200	CPU_000400	CPU_000800	CPU_001600	CPU_003200	CPU_006400	CPU_012800	CPU_025600	CPU_051200	CPU_102400	CPU_204800	CPU_409600	CPU_819200	CPU_1638400	MinReads	MaxReads	TotalReads	Reads_000100	Reads_000200	Reads_000400	Reads_000800	Reads_001600	Reads_003200	Reads_006400	Reads_012800	Reads_025600	Reads_051200	Reads_102400	Reads_204800	Reads_409600	Reads_819200	Reads_1638400	MinWrites	MaxWrites	TotalWrites	Writes_000100	Writes_000200	Writes_000400	Writes_000800	Writes_001600	Writes_003200	Writes_006400	Writes_012800	Writes_025600	Writes_051200	Writes_102400	Writes_204800	Writes_409600	Writes_819200	Writes_1638400
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x396F995FEC0854458085AAD49725BA7F : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1AC8ABA81123B74FA63107078BD3CDA5 : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	6	3	44	74	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	50	50	300	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
1	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	12	0	30	56	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	2	2	24	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1AC8ABA81123B74FA63107078BD3CDA5 : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	3	46	110	213	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	16	32	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	38	40	118	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x396F995FEC0854458085AAD49725BA7F : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	1	56	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	258	258	258	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	9	9	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	18	0	17	41	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	16	16	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	4	14	121	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	9	27	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	6	30	174	450	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	31	34	195	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	1	643	643	643	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	23	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server Management Studio	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
1	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server Management Studio	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	14	16	3200	20741	4	7	7	7	7	13	14	14	14	14	14	14	14	14	14	0	92	139	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	2	1665	4122	9	9	12	12	12	14	14	14	14	14	14	14	14	14	14	0	8	21	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
9	-	-	S1P-INT-SQL\PWCSQL	ope_pwc_repo	-	-	Logout	Audit_Logout	2022-05-16	01:00:00	1	7200387	7200387	7200387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13498	13498	13498	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1007366	1007366	1007366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	302	302	302	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
9	-	-	S1P-INT-SQL\PWCSQL	ope_pwc_repo	-	-	Logout	Audit_Logout	2022-05-14	10:30:00	1	144987577	144987577	144987577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414601	414601	414601	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	32500053	32500053	32500053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8692	8692	8692	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
9	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	ope_pwc_repo	-	-	Login	Audit_Login	2022-05-16	03:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	ope_pwc_domain	-	10.50.7.2	Login	Audit_Login	2022-05-16	03:00:00	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
1	-	-	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	12	144	299844	1767956	0	6	6	6	6	6	6	6	6	6	6	6	12	12	12	0	109	547	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	16	64	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
8	-	-	S1P-INT-SQL\PWCSQL	ope_pwc_domain	-	10.50.7.2	Logout	Audit_Logout	2022-05-16	03:00:00	19	249950	941867	6370527	0	0	0	0	0	0	0	0	0	0	0	0	15	18	19	0	235	484	17	18	19	19	19	19	19	19	19	19	19	19	19	19	19	45	47472	54312	14	14	14	14	17	18	18	18	18	19	19	19	19	19	19	0	11	21	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Schedule Saver	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Schedule Saver	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:00:00	1	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	19	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	9	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Job Manager	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:30:00	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Job Manager	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:30:00	30	0	83	738	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	91	1698	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	10	85	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:30:00	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:30:00	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:30:00	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:30:00	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:30:00	6	4	13	53	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	50	50	300	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
1	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:30:00	9	0	20	34	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	2	2	18	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:30:00	6	20	46	204	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	31	34	195	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:30:00	3	34	74	155	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	31	31	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	40	40	120	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:30:00	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Logout	Audit_Logout	2022-05-16	03:30:00	15	0	36	51	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	4	12	93	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	9	18	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
8	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	ope_pwc_domain	-	10.50.7.2	Login	Audit_Login	2022-05-16	03:30:00	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Login	Audit_Login	2022-05-16	03:30:00	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
